2016,Ингушетия,22.1
2016,Иркутская область,17.0
2016,Кабардино-Балкария,18.9
2016,Калининградская область,23.0
2016,Калмыкия,13.1
2016,Калужская область,34.4
2016,Камчатский край,18.6
2016,Карачаево-Черкесия,18.2
2016,Карелия,16.6
2016,Кемеровская область,15.6
2016,Кировская область,27.9
2016,Костромская область,17.1
2016,Краснодарский край,14.3
2016,Красноярский край,14.4
2016,Крым,23.5
2016,Курганская область,24.4
2016,Курская область,18.3
2016,Ленинградская область,21.9
2016,Липецкая область,11.7
2016,Магаданская область,13.6
2016,Марий Эл,24.0
2016,Мордовия,22.4
2016,Москва,24.5
2016,Московская область,24.8
2016,Мурманская область,16.9
2016,Ненецкий автономный округ,3.4
2016,Нижегородская область,31.3
2016,Новгородская область,28.3
2016,Новосибирская область,22.7
2016,Омская область,19.0
2016,Оренбургская область,11.8
2016,Орловская область,17.4
2016,Пензенская область,22.5
2016,Пермский край,29.6
2016,Приморский край,16.7
2016,Псковская область,19.4
2016,Республика Алтай,19.3
2016,Республика Коми,12.0
2016,Республика Тыва,26.8
2016,Ростовская область,20.9
2016,Рязанская область,22.8
2016,Самарская область,23.9
2016,Санкт-Петербург,29.8
2016,Саратовская область,23.7
2016,Сахалинская область,11.1
2016,Свердловская область,24.8
2016,Севастополь,24.3
2016,Северная Осетия,18.9
2016,Смоленская область,21.9
2016,Ставропольский край,23.8
2016,Тамбовская область,17.2
2016,Татарстан,19.8
2016,Тверская область,21.0
2016,Томская область,21.0
2016,Тульская область,35.3
2016,Тюменская область,20.5
2016,Удмуртия,26.2
2016,Ульяновская область,34.0
2016,Хабаровский край,17.9
2016,Хакасия,16.2
2016,Ханты-Мансийский автономный округ,6.4
2016,Челябинская область,20.6
2016,Чечня,22.2
2016,Чувашия,31.2
2016,Чукотский автономный округ,13.4
2016,Якутия,11.7
2016,Ямало-Ненецкий автономный округ,3.8
2016,Ярославская область,26.5
